"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","batch_size","class_weight","clf__C","clf__activation","clf__alpha","clf__batch_size","clf__class_weight","clf__colsample_bytree","clf__criterion","clf__hidden_layer_sizes","clf__learning_rate","clf__learning_rate_init","clf__max_depth","clf__max_features","clf__max_iter","clf__min_samples_leaf","clf__min_samples_split","clf__n_estimators","clf__penalty","clf__reg_alpha","clf__reg_lambda","clf__solver","clf__subsample","cv","dataset","dropout","epochs","hidden_layers","l2","lr","model","search_n_iter","val_accuracy","val_auc","val_f1","val_precision","val_recall"
"2025-08-12 20:53:19","12.2s","69dfabe8672c4bedafeb732684aef0f8","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","True","","","","","","","","","","","","","","","","","","","","","","","original","0.2","80","(64,)","0.001","0.0005","mlp","","0.8393632416787264","0.8118822075782537","0.5316455696202532","0.4117647058823529","0.75"
"2025-08-13 00:05:19","17.3s","bb4e2be9dbbd43c08c467d6319afddc4","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.2","40","(128, 64, 32)","0.001","0.0005","mlp","","0.7508579272477693","0.8775059152141341","0.5316129032258065","0.38721804511278196","0.8477366255144033"
"2025-08-12 21:29:04","14.2s","3ce5370268d348fcbb6123a28b7afcb1","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","True","","","","","","","","","","","","","","","","","","","","","","","original","0.0","80","(128, 64)","0.0001","0.0005","mlp","","0.821273516642547","0.8666647054208834","0.5313092979127134","0.38997214484679665","0.8333333333333334"
"2025-08-12 23:11:10","15.3s","4ac522f153d04cdeba546af73c7132ff","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.4","80","(128,)","1e-05","0.0005","mlp","","0.7831159917638985","0.8213740923790347","0.5311572700296736","0.41531322505800466","0.7366255144032922"
"2025-08-13 00:35:19","12.1s","1abfa5942fbe442eaa6179a9c528ec46","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","under","0.4","40","(64,)","0.0001","0.0005","mlp","","0.5974683544303797","0.6479704216488358","0.5309734513274336","0.5263157894736842","0.5357142857142857"
"2025-08-12 22:52:49","16.8s","d5fb2a0131734977849c0060065b1702","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","40","(128,)","0.0001","0.001","mlp","","0.7433081674673988","0.8917431068263945","0.5301507537688442","0.38155515370705245","0.8683127572016461"
"2025-08-12 21:25:25","12.9s","f33b69a70a894fe3b3fb2f530b01dbf4","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","True","","","","","","","","","","","","","","","","","","","","","","","original","0.0","80","(128, 64)","1e-05","0.001","mlp","","0.829232995658466","0.8752647681807484","0.5298804780876494","0.39820359281437123","0.7916666666666666"
"2025-08-12 23:48:16","16.1s","2f60f96e95ab40f4b4199e913138c9be","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","80","(128, 64, 32)","1e-05","0.0005","mlp","","0.7515442690459849","0.8740381421142907","0.5298701298701299","0.3870967741935484","0.8395061728395061"
"2025-08-12 21:29:32","15.0s","23e87081b7d6438ea787fe899ade29c8","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","True","","","","","","","","","","","","","","","","","","","","","","","original","0.0","80","(128, 64)","0.0001","0.0005","mlp","","0.8183791606367583","0.8787753981328941","0.5290806754221389","0.3863013698630137","0.8392857142857143"
"2025-08-12 20:19:56","7.1s","b72d1989e81147c49261a394042013ae","original__dtree","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","","","","","","","balanced","","gini","","","","3","","","2","20","","","","","","","3","original","","","","","","dtree","25","0.8183791606367583","0.8785253392955206","0.5290806754221389","0.3863013698630137","0.8392857142857143"
"2025-08-11 21:12:20","6.8s","b48a9f52b52248d797c4b8036a9b9ec3","original__dtree","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","","","","","","","balanced","","gini","","","","3","","","2","20","","","","","","","3","original","","","","","","dtree","25","0.8183791606367583","0.8785253392955206","0.5290806754221389","0.3863013698630137","0.8392857142857143"
"2025-08-12 23:58:24","17.3s","7a8dc0f80ab34a7f94145a9af044db55","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.2","80","(128, 64, 32)","1e-05","0.0005","mlp","","0.7542896362388469","0.8674347970522234","0.5289473684210526","0.38878143133462284","0.8271604938271605"
"2025-08-12 23:49:38","15.8s","d7a02e13464a4fec98aaaf8e16b1b16b","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","40","(128, 64, 32)","0.0001","0.001","mlp","","0.7481125600549073","0.8846719683256385","0.5288831835686778","0.3843283582089552","0.8477366255144033"
"2025-08-12 21:34:47","17.3s","2595b89e51084d55aef07076a1ca4bd2","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","True","","","","","","","","","","","","","","","","","","","","","","","original","0.2","80","(128, 64)","1e-05","0.0005","mlp","","0.8205499276410999","0.896230485604456","0.5285171102661597","0.388268156424581","0.8273809523809523"
"2025-08-12 21:39:48","14.0s","8e3dbecbfdf34f799e1b3ac11aec69b8","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","True","","","","","","","","","","","","","","","","","","","","","","","original","0.2","40","(128, 64)","0.001","0.001","mlp","","0.8227206946454414","0.8820261630187494","0.5279383429672447","0.3903133903133903","0.8154761904761905"
"2025-08-12 22:02:43","19.8s","faa4cd1fc4fe4680a2c9c4c3090178f9","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","True","","","","","","","","","","","","","","","","","","","","","","","original","0.2","40","(128, 64, 32)","1e-05","0.001","mlp","","0.8183791606367583","0.9039479877618263","0.5273069679849341","0.3856749311294766","0.8333333333333334"
"2025-08-12 21:21:21","12.2s","31a9bbbafcab4f17916f8c0da2170673","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","True","","","","","","","","","","","","","","","","","","","","","","","original","0.4","40","(128,)","0.0001","0.0005","mlp","","0.8299565846599132","0.8413842472738684","0.5271629778672032","0.3981762917933131","0.7797619047619048"
"2025-08-12 23:13:08","16.3s","18d552c420574464adf146226563213c","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.4","80","(128,)","0.0001","0.0005","mlp","","0.7350720658888126","0.8856584023159164","0.5269607843137255","0.37521815008726006","0.8847736625514403"
"2025-08-12 23:46:15","16.1s","5b8186583643444a89a6a81ea33d4568","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","40","(128, 64, 32)","1e-05","0.001","mlp","","0.7419354838709677","0.8900109151802361","0.526448362720403","0.3793103448275862","0.8600823045267489"
"2025-08-12 23:24:34","14.4s","1900b82aacf44c2aab5a9e7139f76a14","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","40","(128, 64)","0.001","0.001","mlp","","0.7419354838709677","0.8802516593107842","0.526448362720403","0.3793103448275862","0.8600823045267489"
"2025-08-12 22:04:09","16.8s","5d7010fa0eda47c8a93cf463527fac43","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","True","","","","","","","","","","","","","","","","","","","","","","","original","0.2","80","(128, 64, 32)","1e-05","0.0005","mlp","","0.8306801736613604","0.840315368321958","0.5263157894736842","0.3987730061349693","0.7738095238095238"
"2025-08-12 20:51:24","12.6s","741a13fc77434f78a56e7c8cf2dc2328","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","True","","","","","","","","","","","","","","","","","","","","","","","original","0.2","40","(64,)","0.001","0.001","mlp","","0.8147612156295224","0.8722885777045579","0.5259259259259259","0.3817204301075269","0.8452380952380952"
"2025-08-12 22:41:35","14.6s","fa9000b1d2854e98b1e33997c3163dc3","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.4","80","(64,)","1e-05","0.001","mlp","","0.7426218256691832","0.8779499800001355","0.5247148288973384","0.3791208791208791","0.8518518518518519"
"2025-08-12 21:59:35","18.3s","4a75e030d9d24734901af0fa0ffe6097","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","True","","","","","","","","","","","","","","","","","","","","","","","original","0.0","80","(128, 64, 32)","0.001","0.001","mlp","","0.8191027496382055","0.8786234015846865","0.5247148288973383","0.3854748603351955","0.8214285714285714"
"2025-08-12 22:53:51","13.8s","6fd90ac30e394822bdbec3914e5261f2","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","40","(128,)","0.0001","0.001","mlp","","0.7487989018531228","0.8704585053660653","0.5246753246753247","0.38330170777988615","0.831275720164609"
"2025-08-12 22:05:35","21.0s","c220d42e4e08421ca248acfaa8996354","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","True","","","","","","","","","","","","","","","","","","","","","","","original","0.2","40","(128, 64, 32)","0.0001","0.001","mlp","","0.8256150506512301","0.8731221071624696","0.52465483234714","0.39233038348082594","0.7916666666666666"
"2025-08-12 23:27:05","17.0s","9e2d980280be4df7b76b8cf7a31fa155","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.2","40","(128, 64)","1e-05","0.001","mlp","","0.7412491420727523","0.8883329604545055","0.5245901639344263","0.3781818181818182","0.8559670781893004"
"2025-08-12 23:52:54","16.1s","a1ad24de5ec043a882439d2ebd532026","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","40","(128, 64, 32)","0.001","0.001","mlp","","0.7336993822923816","0.8990006847411204","0.5245098039215687","0.37347294938917974","0.8806584362139918"
"2025-08-12 21:29:47","14.0s","03bf9d4c24bc4932aa85f33346866775","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","True","","","","","","","","","","","","","","","","","","","","","","","original","0.0","40","(128, 64)","0.001","0.001","mlp","","0.8241678726483358","0.8713765984153135","0.5244618395303327","0.39067055393586003","0.7976190476190477"
"2025-08-12 21:37:02","17.7s","d1c9933f109843eb9eadb45d5227c9ad","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","True","","","","","","","","","","","","","","","","","","","","","","","original","0.2","40","(128, 64)","0.0001","0.001","mlp","","0.8147612156295224","0.883663803247823","0.5241635687732342","0.3810810810810811","0.8392857142857143"
"2025-08-12 21:54:34","16.1s","b8b782de0102415d85eadaf03cae7416","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","True","","","","","","","","","","","","","","","","","","","","","","","original","0.0","40","(128, 64, 32)","0.0001","0.001","mlp","","0.8183791606367583","0.8887042049109594","0.5237191650853891","0.38440111420612816","0.8214285714285714"
"2025-08-12 21:34:31","15.9s","299dfb99be76417d8da7df48c348cedb","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","True","","","","","","","","","","","","","","","","","","","","","","","original","0.2","40","(128, 64)","1e-05","0.0005","mlp","","0.8183791606367583","0.8729308856985957","0.5237191650853891","0.38440111420612816","0.8214285714285714"
"2025-08-12 22:07:35","15.7s","facbcb842d574c0d8bb8932adbef2404","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","True","","","","","","","","","","","","","","","","","","","","","","","original","0.2","80","(128, 64, 32)","0.0001","0.0005","mlp","","0.8154848046309696","0.8922491566643133","0.5233644859813085","0.3814713896457766","0.8333333333333334"
"2025-08-12 21:45:35","16.2s","57cb83b73ad64382a279bb278860ec9b","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","True","","","","","","","","","","","","","","","","","","","","","","","original","0.4","80","(128, 64)","0.0001","0.001","mlp","","0.8154848046309696","0.8888267827724171","0.5233644859813085","0.3814713896457766","0.8333333333333334"
"2025-08-12 23:48:00","15.9s","0a8f6d38aa654940bb5f97c8e5903815","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","40","(128, 64, 32)","1e-05","0.0005","mlp","","0.7323266986959506","0.8901532870963587","0.5232273838630807","0.37217391304347824","0.8806584362139918"
"2025-08-12 23:07:39","12.9s","1eabe7b78a93464195e8fc0cc589197c","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.2","40","(128,)","0.001","0.0005","mlp","","0.7460535346602608","0.8534586206195212","0.5231958762886598","0.3808630393996248","0.8353909465020576"
"2025-08-12 21:30:15","13.3s","7ed02399abad44b284dafaac2dd87c99","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","True","","","","","","","","","","","","","","","","","","","","","","","original","0.0","40","(128, 64)","0.001","0.001","mlp","","0.8060781476121563","0.8932346826704323","0.5231316725978649","0.3730964467005076","0.875"
"2025-08-12 23:48:32","14.6s","2482fe65a3494ca494c6c45804c658fd","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","40","(128, 64, 32)","1e-05","0.0005","mlp","","0.7494852436513384","0.8682280120134778","0.5228758169934642","0.3831417624521073","0.823045267489712"
"2025-08-12 21:58:07","18.9s","d1e0891e4a8f4700a1ccf4d7ad952009","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","True","","","","","","","","","","","","","","","","","","","","","","","original","0.0","40","(128, 64, 32)","0.001","0.001","mlp","","0.8147612156295224","0.8877088726759237","0.5223880597014925","0.3804347826086957","0.8333333333333334"
"2025-08-12 22:59:39","15.1s","9c84fb43689f453f9d3627f44ac8391f","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.2","40","(128,)","1e-05","0.001","mlp","","0.7412491420727523","0.8776516769377833","0.5221799746514576","0.3772893772893773","0.8477366255144033"
"2025-08-12 21:10:57","12.5s","73bf8d83aef444579488ca7068923894","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","True","","","","","","","","","","","","","","","","","","","","","","","original","0.2","80","(128,)","1e-05","0.0005","mlp","","0.8198263386396527","0.8824233152898722","0.5220729366602687","0.38526912181303113","0.8095238095238095"
"2025-08-13 00:03:13","19.5s","5b0aa1a0f8aa4c0ba27ce942645e4283","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.2","80","(128, 64, 32)","0.001","0.001","mlp","","0.7343857240905971","0.8831194364783966","0.5216316440049443","0.37279151943462896","0.8683127572016461"
"2025-08-12 21:58:26","17.5s","17562dcd029147a99d4dcf9138d4886c","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","True","","","","","","","","","","","","","","","","","","","","","","","original","0.0","80","(128, 64, 32)","0.001","0.001","mlp","","0.8154848046309696","0.8903222326821998","0.5215759849906192","0.38082191780821917","0.8273809523809523"
"2025-08-12 21:57:51","16.4s","57dd7057270843bca4f72c7a15cb7966","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","True","","","","","","","","","","","","","","","","","","","","","","","original","0.0","80","(128, 64, 32)","0.0001","0.0005","mlp","","0.8154848046309696","0.8814819173138777","0.5215759849906192","0.38082191780821917","0.8273809523809523"
"2025-08-12 23:19:28","18.1s","8c000c50491647d8b12f819f0bbafdb3","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","80","(128, 64)","1e-05","0.0005","mlp","","0.7391901166781057","0.8824516443956313","0.5214105793450882","0.37568058076225047","0.8518518518518519"
"2025-08-12 20:47:33","13.1s","6b72b912ebb84f08b788d21f81b30679","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","True","","","","","","","","","","","","","","","","","","","","","","","original","0.2","40","(64,)","1e-05","0.0005","mlp","","0.8256150506512301","0.8609574801914175","0.5208747514910537","0.39104477611940297","0.7797619047619048"
"2025-08-12 23:37:38","13.6s","9759b848f58d4da6a8f08d0377680fc5","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.4","80","(128, 64)","1e-05","0.001","mlp","","0.7343857240905971","0.8797194595290878","0.5204460966542751","0.3723404255319149","0.8641975308641975"
"2025-08-12 20:41:50","12.1s","c27258ad3ee142b48a87923551ed5914","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","True","","","","","","","","","","","","","","","","","","","","","","","original","0.0","80","(64,)","0.0001","0.001","mlp","","0.8154848046309696","0.8628795010590726","0.519774011299435","0.38016528925619836","0.8214285714285714"
"2025-08-12 23:02:26","15.8s","4c52240d11af4bb9ab11101c7d064976","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.2","80","(128,)","0.0001","0.001","mlp","","0.730267673301304","0.8814719900204068","0.5189718482252141","0.3693379790940767","0.8724279835390947"
"2025-08-12 23:39:48","17.3s","1510c97391bf4859ab7ea4131df935ef","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.4","80","(128, 64)","0.0001","0.001","mlp","","0.7378174330816747","0.8891668531060806","0.5188916876574308","0.3738656987295826","0.8477366255144033"
"2025-08-12 22:03:53","16.2s","57d286fc3532479986ee3599013b2324","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","True","","","","","","","","","","","","","","","","","","","","","","","original","0.2","40","(128, 64, 32)","1e-05","0.0005","mlp","","0.8241678726483358","0.8402859496352083","0.5188118811881188","0.3887240356083086","0.7797619047619048"
"2025-08-12 23:30:24","16.8s","bcc40d3b0e2847e49158cf6e7c9742b3","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.2","80","(128, 64)","0.0001","0.001","mlp","","0.7371310912834592","0.8829804543698008","0.5182389937106918","0.37318840579710144","0.8477366255144033"
"2025-08-12 23:50:39","18.3s","1ab4b6d0c43641ef88f118b668307cc1","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","40","(128, 64, 32)","0.0001","0.0005","mlp","","0.7254632807137955","0.8938346180703859","0.5180722891566264","0.36626916524701875","0.8847736625514403"
"2025-08-12 23:54:41","16.8s","72b6c630b4324e9e8f5bff2c5f84477a","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","40","(128, 64, 32)","0.001","0.0005","mlp","","0.7391901166781057","0.8766211754496579","0.5177664974619289","0.3743119266055046","0.8395061728395061"
"2025-08-13 00:19:20","11.6s","34c757591664406eaa849d1c55135bbd","mlp__under","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","False","","","","","","","","","","","","","","","","","","","","","","","under","0.0","40","(64,)","1e-05","0.0005","mlp","","0.6126582278481013","0.6148783301867002","0.5173501577287066","0.5503355704697986","0.4880952380952381"
"2025-08-12 22:50:07","15.8s","144d353d4a3e4877be259f98bc9f723d","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","80","(128,)","1e-05","0.001","mlp","","0.7323266986959506","0.8808041979376411","0.5173267326732673","0.36991150442477877","0.8600823045267489"
"2025-08-12 20:48:37","13.1s","8d6664c9549e44f8a63a7c7cc1e78d74","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","True","","","","","","","","","","","","","","","","","","","","","","","original","0.2","80","(64,)","0.0001","0.001","mlp","","0.8176555716353111","0.8618645563662038","0.5172413793103448","0.3813559322033898","0.8035714285714286"
"2025-08-12 21:15:22","13.0s","cc760bf9fc4c4977a071ed1f0a6689fc","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","True","","","","","","","","","","","","","","","","","","","","","","","original","0.2","40","(128,)","0.001","0.0005","mlp","","0.8039073806078147","0.8895622499411626","0.5169340463458111","0.36895674300254455","0.8630952380952381"
"2025-08-12 23:33:17","16.6s","de7e7cf0a8df484aa5213f9653da0db5","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.2","40","(128, 64)","0.001","0.001","mlp","","0.7364447494852436","0.8835601114568714","0.5163727959697733","0.3720508166969147","0.8436213991769548"
"2025-08-12 22:19:15","18.8s","3832f5413c4242048df51c8cf914a18d","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","True","","","","","","","","","","","","","","","","","","","","","","","original","0.4","80","(128, 64, 32)","0.001","0.001","mlp","","0.8096960926193922","0.8906017102063231","0.5156537753222836","0.37333333333333335","0.8333333333333334"
"2025-08-12 22:09:52","15.6s","7563fe6d316b4c268396474a460f56dc","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","True","","","","","","","","","","","","","","","","","","","","","","","original","0.2","80","(128, 64, 32)","0.001","0.001","mlp","","0.8096960926193922","0.881986938103083","0.5156537753222836","0.37333333333333335","0.8333333333333334"
"2025-08-12 21:18:07","12.9s","bbb288ae51274e71b61b438b897b84b0","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","True","","","","","","","","","","","","","","","","","","","","","","","original","0.4","80","(128,)","1e-05","0.0005","mlp","","0.8010130246020261","0.8888856201459168","0.5149911816578483","0.3659147869674185","0.8690476190476191"
"2025-08-12 22:00:26","15.3s","ea20fd685503450e905fddc3d9f02926","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","True","","","","","","","","","","","","","","","","","","","","","","","original","0.0","40","(128, 64, 32)","0.001","0.0005","mlp","","0.8104196816208393","0.8824233152898722","0.5148148148148147","0.3736559139784946","0.8273809523809523"
"2025-08-12 23:19:12","16.8s","e40c134998604d2db4815effe1d50815","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","40","(128, 64)","1e-05","0.0005","mlp","","0.7385037748798902","0.8751262703303706","0.5146496815286624","0.3726937269372694","0.831275720164609"
"2025-08-12 22:03:03","16.6s","93a8e9c7ebe34b82b1740cbcd249aeab","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","True","","","","","","","","","","","","","","","","","","","","","","","original","0.2","80","(128, 64, 32)","1e-05","0.001","mlp","","0.8075253256150506","0.8805748411390916","0.5145985401459854","0.37105263157894736","0.8392857142857143"
"2025-08-12 21:07:59","12.9s","a18a8c43f5a74d77921d35100e2b829c","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","True","","","","","","","","","","","","","","","","","","","","","","","original","0.0","80","(128,)","0.001","0.0005","mlp","","0.8096960926193922","0.8719796814936849","0.5138632162661738","0.3726541554959786","0.8273809523809523"
"2025-08-12 22:33:09","16.5s","226a2c7ce4b04033a83dbe00894bed7e","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.2","40","(64,)","1e-05","0.0005","mlp","","0.7309540150995195","0.8717940895315963","0.5136476426799007","0.36767317939609234","0.8518518518518519"
